"Start time UTC","End time UTC","Electricity consumption in Finland"
"2023-12-14T16:00:00.000Z","2023-12-14T16:15:00.000Z","11402"
"2023-12-14T16:15:00.000Z","2023-12-14T16:30:00.000Z","11290"
"2023-12-14T16:30:00.000Z","2023-12-14T16:45:00.000Z","11290"
"2023-12-14T16:45:00.000Z","2023-12-14T17:00:00.000Z","11269"
"2023-12-14T17:00:00.000Z","2023-12-14T17:15:00.000Z","11259"
"2023-12-14T17:15:00.000Z","2023-12-14T17:30:00.000Z","11319"
"2023-12-14T17:30:00.000Z","2023-12-14T17:45:00.000Z","11347"
"2023-12-14T17:45:00.000Z","2023-12-14T18:00:00.000Z","11300"
"2023-12-14T18:00:00.000Z","2023-12-14T18:15:00.000Z","11251"
"2023-12-14T18:15:00.000Z","2023-12-14T18:30:00.000Z","11261"
"2023-12-14T18:30:00.000Z","2023-12-14T18:45:00.000Z","11217"
"2023-12-14T18:45:00.000Z","2023-12-14T19:00:00.000Z","11187"
"2023-12-14T19:00:00.000Z","2023-12-14T19:15:00.000Z","11068"
"2023-12-14T19:15:00.000Z","2023-12-14T19:30:00.000Z","10937"
"2023-12-14T19:30:00.000Z","2023-12-14T19:45:00.000Z","10887"
"2023-12-14T19:45:00.000Z","2023-12-14T20:00:00.000Z","10750"
"2023-12-14T20:00:00.000Z","2023-12-14T20:15:00.000Z","10624"
"2023-12-14T20:15:00.000Z","2023-12-14T20:30:00.000Z","10977"
"2023-12-14T20:30:00.000Z","2023-12-14T20:45:00.000Z","11005"
"2023-12-14T20:45:00.000Z","2023-12-14T21:00:00.000Z","11008"
"2023-12-14T21:00:00.000Z","2023-12-14T21:15:00.000Z","10935"
"2023-12-14T21:15:00.000Z","2023-12-14T21:30:00.000Z","10958"
"2023-12-14T21:30:00.000Z","2023-12-14T21:45:00.000Z","10832"
"2023-12-14T21:45:00.000Z","2023-12-14T22:00:00.000Z","10687"
"2023-12-14T22:00:00.000Z","2023-12-14T22:15:00.000Z","10525"
"2023-12-14T22:15:00.000Z","2023-12-14T22:30:00.000Z","10563"
"2023-12-14T22:30:00.000Z","2023-12-14T22:45:00.000Z","10474"
"2023-12-14T22:45:00.000Z","2023-12-14T23:00:00.000Z","10400"
"2023-12-14T23:00:00.000Z","2023-12-14T23:15:00.000Z","10271"
"2023-12-14T23:15:00.000Z","2023-12-14T23:30:00.000Z","10220"
"2023-12-14T23:30:00.000Z","2023-12-14T23:45:00.000Z","10165"
"2023-12-14T23:45:00.000Z","2023-12-15T00:00:00.000Z","10113"
"2023-12-15T00:00:00.000Z","2023-12-15T00:15:00.000Z","10070"
"2023-12-15T00:15:00.000Z","2023-12-15T00:30:00.000Z","10043"
"2023-12-15T00:30:00.000Z","2023-12-15T00:45:00.000Z","10021"
"2023-12-15T00:45:00.000Z","2023-12-15T01:00:00.000Z","9982"
"2023-12-15T01:00:00.000Z","2023-12-15T01:15:00.000Z","9962"
"2023-12-15T01:15:00.000Z","2023-12-15T01:30:00.000Z","9975"
"2023-12-15T01:30:00.000Z","2023-12-15T01:45:00.000Z","9965"
"2023-12-15T01:45:00.000Z","2023-12-15T02:00:00.000Z","10002"
"2023-12-15T02:00:00.000Z","2023-12-15T02:15:00.000Z","9976"
"2023-12-15T02:15:00.000Z","2023-12-15T02:30:00.000Z","10011"
"2023-12-15T02:30:00.000Z","2023-12-15T02:45:00.000Z","10001"
"2023-12-15T02:45:00.000Z","2023-12-15T03:00:00.000Z","10005"
"2023-12-15T03:00:00.000Z","2023-12-15T03:15:00.000Z","10044"
"2023-12-15T03:15:00.000Z","2023-12-15T03:30:00.000Z","10161"
"2023-12-15T03:30:00.000Z","2023-12-15T03:45:00.000Z","10227"
"2023-12-15T03:45:00.000Z","2023-12-15T04:00:00.000Z","10304"
"2023-12-15T04:00:00.000Z","2023-12-15T04:15:00.000Z","10480"
"2023-12-15T04:15:00.000Z","2023-12-15T04:30:00.000Z","10766"
"2023-12-15T04:30:00.000Z","2023-12-15T04:45:00.000Z","11129"
"2023-12-15T04:45:00.000Z","2023-12-15T05:00:00.000Z","11288"
"2023-12-15T05:00:00.000Z","2023-12-15T05:15:00.000Z","11429"
"2023-12-15T05:15:00.000Z","2023-12-15T05:30:00.000Z","11377"
"2023-12-15T05:30:00.000Z","2023-12-15T05:45:00.000Z","11516"
"2023-12-15T05:45:00.000Z","2023-12-15T06:00:00.000Z","11559"
"2023-12-15T06:00:00.000Z","2023-12-15T06:15:00.000Z","11567"
"2023-12-15T06:15:00.000Z","2023-12-15T06:30:00.000Z","11653"
"2023-12-15T06:30:00.000Z","2023-12-15T06:45:00.000Z","11745"
"2023-12-15T06:45:00.000Z","2023-12-15T07:00:00.000Z","11767"
"2023-12-15T07:00:00.000Z","2023-12-15T07:15:00.000Z","11726"
"2023-12-15T07:15:00.000Z","2023-12-15T07:30:00.000Z","11676"
"2023-12-15T07:30:00.000Z","2023-12-15T07:45:00.000Z","11644"
"2023-12-15T07:45:00.000Z","2023-12-15T08:00:00.000Z","11613"
"2023-12-15T08:00:00.000Z","2023-12-15T08:15:00.000Z","11554"
"2023-12-15T08:15:00.000Z","2023-12-15T08:30:00.000Z","11512"
"2023-12-15T08:30:00.000Z","2023-12-15T08:45:00.000Z","11546"
"2023-12-15T08:45:00.000Z","2023-12-15T09:00:00.000Z","11603"
"2023-12-15T09:00:00.000Z","2023-12-15T09:15:00.000Z","11571"
"2023-12-15T09:15:00.000Z","2023-12-15T09:30:00.000Z","11531"
"2023-12-15T09:30:00.000Z","2023-12-15T09:45:00.000Z","11574"
"2023-12-15T09:45:00.000Z","2023-12-15T10:00:00.000Z","11549"
"2023-12-15T10:00:00.000Z","2023-12-15T10:15:00.000Z","11541"
"2023-12-15T10:15:00.000Z","2023-12-15T10:30:00.000Z","11556"
"2023-12-15T10:30:00.000Z","2023-12-15T10:45:00.000Z","11563"
"2023-12-15T10:45:00.000Z","2023-12-15T11:00:00.000Z","11537"
"2023-12-15T11:00:00.000Z","2023-12-15T11:15:00.000Z","11525"
"2023-12-15T11:15:00.000Z","2023-12-15T11:30:00.000Z","11546"
"2023-12-15T11:30:00.000Z","2023-12-15T11:45:00.000Z","11578"
"2023-12-15T11:45:00.000Z","2023-12-15T12:00:00.000Z","11489"
"2023-12-15T12:00:00.000Z","2023-12-15T12:15:00.000Z","11437"
"2023-12-15T12:15:00.000Z","2023-12-15T12:30:00.000Z","11522"
"2023-12-15T12:30:00.000Z","2023-12-15T12:45:00.000Z","11493"
"2023-12-15T12:45:00.000Z","2023-12-15T13:00:00.000Z","11509"
"2023-12-15T13:00:00.000Z","2023-12-15T13:15:00.000Z","11590"
"2023-12-15T13:15:00.000Z","2023-12-15T13:30:00.000Z","11592"
"2023-12-15T13:30:00.000Z","2023-12-15T13:45:00.000Z","11661"
"2023-12-15T13:45:00.000Z","2023-12-15T14:00:00.000Z","11758"
"2023-12-15T14:00:00.000Z","2023-12-15T14:15:00.000Z","11698"
"2023-12-15T14:15:00.000Z","2023-12-15T14:30:00.000Z","11685"
"2023-12-15T14:30:00.000Z","2023-12-15T14:45:00.000Z","11670"
"2023-12-15T14:45:00.000Z","2023-12-15T15:00:00.000Z","11669"
"2023-12-15T15:00:00.000Z","2023-12-15T15:15:00.000Z","11670"
"2023-12-15T15:15:00.000Z","2023-12-15T15:30:00.000Z","11670"
"2023-12-15T15:30:00.000Z","2023-12-15T15:45:00.000Z","11694"
"2023-12-15T15:45:00.000Z","2023-12-15T16:00:00.000Z","11593"
"2023-12-15T16:00:00.000Z","2023-12-15T16:15:00.000Z","11581"
"2023-12-15T16:15:00.000Z","2023-12-15T16:30:00.000Z","11658"
"2023-12-15T16:30:00.000Z","2023-12-15T16:45:00.000Z","11598"
"2023-12-15T16:45:00.000Z","2023-12-15T17:00:00.000Z","11528"
"2023-12-15T17:00:00.000Z","2023-12-15T17:15:00.000Z","11573"
"2023-12-15T17:15:00.000Z","2023-12-15T17:30:00.000Z","11546"
"2023-12-15T17:30:00.000Z","2023-12-15T17:45:00.000Z","11535"
"2023-12-15T17:45:00.000Z","2023-12-15T18:00:00.000Z","11598"
"2023-12-15T18:00:00.000Z","2023-12-15T18:15:00.000Z","11512"
"2023-12-15T18:15:00.000Z","2023-12-15T18:30:00.000Z","11536"
"2023-12-15T18:30:00.000Z","2023-12-15T18:45:00.000Z","11526"
"2023-12-15T18:45:00.000Z","2023-12-15T19:00:00.000Z","11494"
"2023-12-15T19:00:00.000Z","2023-12-15T19:15:00.000Z","11350"
"2023-12-15T19:15:00.000Z","2023-12-15T19:30:00.000Z","11184"
"2023-12-15T19:30:00.000Z","2023-12-15T19:45:00.000Z","11062"
"2023-12-15T19:45:00.000Z","2023-12-15T20:00:00.000Z","11001"
"2023-12-15T20:00:00.000Z","2023-12-15T20:15:00.000Z","10955"
"2023-12-15T20:15:00.000Z","2023-12-15T20:30:00.000Z","11189"
"2023-12-15T20:30:00.000Z","2023-12-15T20:45:00.000Z","11123"
"2023-12-15T20:45:00.000Z","2023-12-15T21:00:00.000Z","11018"
"2023-12-15T21:00:00.000Z","2023-12-15T21:15:00.000Z","11113"
"2023-12-15T21:15:00.000Z","2023-12-15T21:30:00.000Z","10945"
"2023-12-15T21:30:00.000Z","2023-12-15T21:45:00.000Z","10830"
"2023-12-15T21:45:00.000Z","2023-12-15T22:00:00.000Z","10746"
"2023-12-15T22:00:00.000Z","2023-12-15T22:15:00.000Z","10698"
"2023-12-15T22:15:00.000Z","2023-12-15T22:30:00.000Z","10727"
"2023-12-15T22:30:00.000Z","2023-12-15T22:45:00.000Z","10677"
"2023-12-15T22:45:00.000Z","2023-12-15T23:00:00.000Z","10503"
"2023-12-15T23:00:00.000Z","2023-12-15T23:15:00.000Z","10547"
"2023-12-15T23:15:00.000Z","2023-12-15T23:30:00.000Z","10508"
"2023-12-15T23:30:00.000Z","2023-12-15T23:45:00.000Z","10412"
"2023-12-15T23:45:00.000Z","2023-12-16T00:00:00.000Z","10400"
"2023-12-16T00:00:00.000Z","2023-12-16T00:15:00.000Z","10320"
"2023-12-16T00:15:00.000Z","2023-12-16T00:30:00.000Z","10285"
"2023-12-16T00:30:00.000Z","2023-12-16T00:45:00.000Z","10240"
"2023-12-16T00:45:00.000Z","2023-12-16T01:00:00.000Z","10265"
"2023-12-16T01:00:00.000Z","2023-12-16T01:15:00.000Z","10322"
"2023-12-16T01:15:00.000Z","2023-12-16T01:30:00.000Z","10313"
"2023-12-16T01:30:00.000Z","2023-12-16T01:45:00.000Z","10281"
"2023-12-16T01:45:00.000Z","2023-12-16T02:00:00.000Z","10224"
"2023-12-16T02:00:00.000Z","2023-12-16T02:15:00.000Z","10237"
"2023-12-16T02:15:00.000Z","2023-12-16T02:30:00.000Z","10243"
"2023-12-16T02:30:00.000Z","2023-12-16T02:45:00.000Z","10221"
"2023-12-16T02:45:00.000Z","2023-12-16T03:00:00.000Z","10266"
"2023-12-16T03:00:00.000Z","2023-12-16T03:15:00.000Z","10245"
"2023-12-16T03:15:00.000Z","2023-12-16T03:30:00.000Z","10367"
"2023-12-16T03:30:00.000Z","2023-12-16T03:45:00.000Z","10301"
"2023-12-16T03:45:00.000Z","2023-12-16T04:00:00.000Z","10470"
"2023-12-16T04:00:00.000Z","2023-12-16T04:15:00.000Z","10451"
"2023-12-16T04:15:00.000Z","2023-12-16T04:30:00.000Z","10641"
"2023-12-16T04:30:00.000Z","2023-12-16T04:45:00.000Z","10605"
"2023-12-16T04:45:00.000Z","2023-12-16T05:00:00.000Z","10689"
"2023-12-16T05:00:00.000Z","2023-12-16T05:15:00.000Z","10721"
"2023-12-16T05:15:00.000Z","2023-12-16T05:30:00.000Z","10730"
"2023-12-16T05:30:00.000Z","2023-12-16T05:45:00.000Z","10768"
"2023-12-16T05:45:00.000Z","2023-12-16T06:00:00.000Z","10781"
"2023-12-16T06:00:00.000Z","2023-12-16T06:15:00.000Z","10919"
"2023-12-16T06:15:00.000Z","2023-12-16T06:30:00.000Z","10926"
"2023-12-16T06:30:00.000Z","2023-12-16T06:45:00.000Z","11121"
"2023-12-16T06:45:00.000Z","2023-12-16T07:00:00.000Z","10981"
"2023-12-16T07:00:00.000Z","2023-12-16T07:15:00.000Z","11085"
"2023-12-16T07:15:00.000Z","2023-12-16T07:30:00.000Z","11052"
"2023-12-16T07:30:00.000Z","2023-12-16T07:45:00.000Z","11023"
"2023-12-16T07:45:00.000Z","2023-12-16T08:00:00.000Z","11021"
"2023-12-16T08:00:00.000Z","2023-12-16T08:15:00.000Z","11093"
"2023-12-16T08:15:00.000Z","2023-12-16T08:30:00.000Z","11302"
"2023-12-16T08:30:00.000Z","2023-12-16T08:45:00.000Z","11314"
"2023-12-16T08:45:00.000Z","2023-12-16T09:00:00.000Z","11244"
"2023-12-16T09:00:00.000Z","2023-12-16T09:15:00.000Z","11342"
"2023-12-16T09:15:00.000Z","2023-12-16T09:30:00.000Z","11370"
"2023-12-16T09:30:00.000Z","2023-12-16T09:45:00.000Z","11366"
"2023-12-16T09:45:00.000Z","2023-12-16T10:00:00.000Z","11301"
"2023-12-16T10:00:00.000Z","2023-12-16T10:15:00.000Z","11318"
"2023-12-16T10:15:00.000Z","2023-12-16T10:30:00.000Z","11311"
"2023-12-16T10:30:00.000Z","2023-12-16T10:45:00.000Z","11436"
"2023-12-16T10:45:00.000Z","2023-12-16T11:00:00.000Z","11344"
"2023-12-16T11:00:00.000Z","2023-12-16T11:15:00.000Z","11391"
"2023-12-16T11:15:00.000Z","2023-12-16T11:30:00.000Z","11350"
"2023-12-16T11:30:00.000Z","2023-12-16T11:45:00.000Z","11420"
"2023-12-16T11:45:00.000Z","2023-12-16T12:00:00.000Z","11360"
"2023-12-16T12:00:00.000Z","2023-12-16T12:15:00.000Z","11327"
"2023-12-16T12:15:00.000Z","2023-12-16T12:30:00.000Z","11370"
"2023-12-16T12:30:00.000Z","2023-12-16T12:45:00.000Z","11410"
"2023-12-16T12:45:00.000Z","2023-12-16T13:00:00.000Z","11440"
"2023-12-16T13:00:00.000Z","2023-12-16T13:15:00.000Z","11451"
"2023-12-16T13:15:00.000Z","2023-12-16T13:30:00.000Z","11652"
"2023-12-16T13:30:00.000Z","2023-12-16T13:45:00.000Z","11594"
"2023-12-16T13:45:00.000Z","2023-12-16T14:00:00.000Z","11687"
"2023-12-16T14:00:00.000Z","2023-12-16T14:15:00.000Z","11816"
"2023-12-16T14:15:00.000Z","2023-12-16T14:30:00.000Z","11784"
"2023-12-16T14:30:00.000Z","2023-12-16T14:45:00.000Z","11733"
"2023-12-16T14:45:00.000Z","2023-12-16T15:00:00.000Z","11826"
"2023-12-16T15:00:00.000Z","2023-12-16T15:15:00.000Z","11806"
"2023-12-16T15:15:00.000Z","2023-12-16T15:30:00.000Z","11915"
"2023-12-16T15:30:00.000Z","2023-12-16T15:45:00.000Z","11987"
"2023-12-16T15:45:00.000Z","2023-12-16T16:00:00.000Z","11916"
"2023-12-16T16:00:00.000Z","2023-12-16T16:15:00.000Z","11921"
"2023-12-16T16:15:00.000Z","2023-12-16T16:30:00.000Z","11927"
"2023-12-16T16:30:00.000Z","2023-12-16T16:45:00.000Z","11967"
"2023-12-16T16:45:00.000Z","2023-12-16T17:00:00.000Z","11968"
"2023-12-16T17:00:00.000Z","2023-12-16T17:15:00.000Z","11863"
"2023-12-16T17:15:00.000Z","2023-12-16T17:30:00.000Z","11817"
"2023-12-16T17:30:00.000Z","2023-12-16T17:45:00.000Z","11842"
"2023-12-16T17:45:00.000Z","2023-12-16T18:00:00.000Z","11734"
"2023-12-16T18:00:00.000Z","2023-12-16T18:15:00.000Z","11599"
"2023-12-16T18:15:00.000Z","2023-12-16T18:30:00.000Z","11509"
"2023-12-16T18:30:00.000Z","2023-12-16T18:45:00.000Z","11415"
"2023-12-16T18:45:00.000Z","2023-12-16T19:00:00.000Z","11361"
"2023-12-16T19:00:00.000Z","2023-12-16T19:15:00.000Z","11219"
"2023-12-16T19:15:00.000Z","2023-12-16T19:30:00.000Z","11065"
"2023-12-16T19:30:00.000Z","2023-12-16T19:45:00.000Z","10991"
"2023-12-16T19:45:00.000Z","2023-12-16T20:00:00.000Z","10822"
"2023-12-16T20:00:00.000Z","2023-12-16T20:15:00.000Z","10726"
"2023-12-16T20:15:00.000Z","2023-12-16T20:30:00.000Z","11039"
"2023-12-16T20:30:00.000Z","2023-12-16T20:45:00.000Z","11019"
"2023-12-16T20:45:00.000Z","2023-12-16T21:00:00.000Z","11071"
"2023-12-16T21:00:00.000Z","2023-12-16T21:15:00.000Z","11031"
"2023-12-16T21:15:00.000Z","2023-12-16T21:30:00.000Z","11025"
"2023-12-16T21:30:00.000Z","2023-12-16T21:45:00.000Z","10840"
"2023-12-16T21:45:00.000Z","2023-12-16T22:00:00.000Z","10701"
"2023-12-16T22:00:00.000Z","2023-12-16T22:15:00.000Z","10609"
"2023-12-16T22:15:00.000Z","2023-12-16T22:30:00.000Z","10577"
"2023-12-16T22:30:00.000Z","2023-12-16T22:45:00.000Z","10519"
"2023-12-16T22:45:00.000Z","2023-12-16T23:00:00.000Z","10357"
"2023-12-16T23:00:00.000Z","2023-12-16T23:15:00.000Z","10330"
"2023-12-16T23:15:00.000Z","2023-12-16T23:30:00.000Z","10249"
"2023-12-16T23:30:00.000Z","2023-12-16T23:45:00.000Z","10173"
"2023-12-16T23:45:00.000Z","2023-12-17T00:00:00.000Z","10208"
"2023-12-17T00:00:00.000Z","2023-12-17T00:15:00.000Z","10044"
"2023-12-17T00:15:00.000Z","2023-12-17T00:30:00.000Z","9999"
"2023-12-17T00:30:00.000Z","2023-12-17T00:45:00.000Z","9981"
"2023-12-17T00:45:00.000Z","2023-12-17T01:00:00.000Z","9798"
"2023-12-17T01:00:00.000Z","2023-12-17T01:15:00.000Z","9775"
"2023-12-17T01:15:00.000Z","2023-12-17T01:30:00.000Z","9775"
"2023-12-17T01:30:00.000Z","2023-12-17T01:45:00.000Z","9746"
"2023-12-17T01:45:00.000Z","2023-12-17T02:00:00.000Z","9681"
"2023-12-17T02:00:00.000Z","2023-12-17T02:15:00.000Z","9660"
"2023-12-17T02:15:00.000Z","2023-12-17T02:30:00.000Z","9802"
"2023-12-17T02:30:00.000Z","2023-12-17T02:45:00.000Z","9637"
"2023-12-17T02:45:00.000Z","2023-12-17T03:00:00.000Z","9746"
"2023-12-17T03:00:00.000Z","2023-12-17T03:15:00.000Z","9753"
"2023-12-17T03:15:00.000Z","2023-12-17T03:30:00.000Z","9872"
"2023-12-17T03:30:00.000Z","2023-12-17T03:45:00.000Z","9873"
"2023-12-17T03:45:00.000Z","2023-12-17T04:00:00.000Z","9746"
"2023-12-17T04:00:00.000Z","2023-12-17T04:15:00.000Z","9907"
"2023-12-17T04:15:00.000Z","2023-12-17T04:30:00.000Z","10031"
"2023-12-17T04:30:00.000Z","2023-12-17T04:45:00.000Z","10057"
"2023-12-17T04:45:00.000Z","2023-12-17T05:00:00.000Z","10039"
"2023-12-17T05:00:00.000Z","2023-12-17T05:15:00.000Z","9962"
"2023-12-17T05:15:00.000Z","2023-12-17T05:30:00.000Z","10057"
"2023-12-17T05:30:00.000Z","2023-12-17T05:45:00.000Z","10050"
"2023-12-17T05:45:00.000Z","2023-12-17T06:00:00.000Z","10239"
"2023-12-17T06:00:00.000Z","2023-12-17T06:15:00.000Z","10200"
"2023-12-17T06:15:00.000Z","2023-12-17T06:30:00.000Z","10276"
"2023-12-17T06:30:00.000Z","2023-12-17T06:45:00.000Z","10415"
"2023-12-17T06:45:00.000Z","2023-12-17T07:00:00.000Z","10506"
"2023-12-17T07:00:00.000Z","2023-12-17T07:15:00.000Z","10520"
"2023-12-17T07:15:00.000Z","2023-12-17T07:30:00.000Z","10415"
"2023-12-17T07:30:00.000Z","2023-12-17T07:45:00.000Z","10366"
"2023-12-17T07:45:00.000Z","2023-12-17T08:00:00.000Z","10369"
"2023-12-17T08:00:00.000Z","2023-12-17T08:15:00.000Z","10488"
"2023-12-17T08:15:00.000Z","2023-12-17T08:30:00.000Z","10495"
"2023-12-17T08:30:00.000Z","2023-12-17T08:45:00.000Z","10578"
"2023-12-17T08:45:00.000Z","2023-12-17T09:00:00.000Z","10588"
"2023-12-17T09:00:00.000Z","2023-12-17T09:15:00.000Z","10524"
"2023-12-17T09:15:00.000Z","2023-12-17T09:30:00.000Z","10650"
"2023-12-17T09:30:00.000Z","2023-12-17T09:45:00.000Z","10527"
"2023-12-17T09:45:00.000Z","2023-12-17T10:00:00.000Z","10628"
"2023-12-17T10:00:00.000Z","2023-12-17T10:15:00.000Z","10689"
"2023-12-17T10:15:00.000Z","2023-12-17T10:30:00.000Z","10729"
"2023-12-17T10:30:00.000Z","2023-12-17T10:45:00.000Z","10716"
"2023-12-17T10:45:00.000Z","2023-12-17T11:00:00.000Z","10721"
"2023-12-17T11:00:00.000Z","2023-12-17T11:15:00.000Z","10783"
"2023-12-17T11:15:00.000Z","2023-12-17T11:30:00.000Z","10823"
"2023-12-17T11:30:00.000Z","2023-12-17T11:45:00.000Z","10767"
"2023-12-17T11:45:00.000Z","2023-12-17T12:00:00.000Z","10741"
"2023-12-17T12:00:00.000Z","2023-12-17T12:15:00.000Z","10651"
"2023-12-17T12:15:00.000Z","2023-12-17T12:30:00.000Z","10738"
"2023-12-17T12:30:00.000Z","2023-12-17T12:45:00.000Z","10710"
"2023-12-17T12:45:00.000Z","2023-12-17T13:00:00.000Z","10611"
"2023-12-17T13:00:00.000Z","2023-12-17T13:15:00.000Z","10608"
"2023-12-17T13:15:00.000Z","2023-12-17T13:30:00.000Z","10633"
"2023-12-17T13:30:00.000Z","2023-12-17T13:45:00.000Z","10871"
"2023-12-17T13:45:00.000Z","2023-12-17T14:00:00.000Z","10874"
"2023-12-17T14:00:00.000Z","2023-12-17T14:15:00.000Z","10986"
"2023-12-17T14:15:00.000Z","2023-12-17T14:30:00.000Z","10971"
"2023-12-17T14:30:00.000Z","2023-12-17T14:45:00.000Z","11001"
"2023-12-17T14:45:00.000Z","2023-12-17T15:00:00.000Z","11173"
"2023-12-17T15:00:00.000Z","2023-12-17T15:15:00.000Z","11095"
"2023-12-17T15:15:00.000Z","2023-12-17T15:30:00.000Z","11077"
"2023-12-17T15:30:00.000Z","2023-12-17T15:45:00.000Z","11150"
"2023-12-17T15:45:00.000Z","2023-12-17T16:00:00.000Z","11129"
"2023-12-17T16:00:00.000Z","2023-12-17T16:15:00.000Z","11057"
"2023-12-17T16:15:00.000Z","2023-12-17T16:30:00.000Z","11095"
"2023-12-17T16:30:00.000Z","2023-12-17T16:45:00.000Z","11060"
"2023-12-17T16:45:00.000Z","2023-12-17T17:00:00.000Z","11068"
"2023-12-17T17:00:00.000Z","2023-12-17T17:15:00.000Z","11286"
"2023-12-17T17:15:00.000Z","2023-12-17T17:30:00.000Z","11192"
"2023-12-17T17:30:00.000Z","2023-12-17T17:45:00.000Z","11226"
"2023-12-17T17:45:00.000Z","2023-12-17T18:00:00.000Z","11227"
"2023-12-17T18:00:00.000Z","2023-12-17T18:15:00.000Z","11219"
"2023-12-17T18:15:00.000Z","2023-12-17T18:30:00.000Z","11063"
"2023-12-17T18:30:00.000Z","2023-12-17T18:45:00.000Z","11051"
"2023-12-17T18:45:00.000Z","2023-12-17T19:00:00.000Z","10932"
"2023-12-17T19:00:00.000Z","2023-12-17T19:15:00.000Z","10972"
"2023-12-17T19:15:00.000Z","2023-12-17T19:30:00.000Z","10906"
"2023-12-17T19:30:00.000Z","2023-12-17T19:45:00.000Z","10675"
"2023-12-17T19:45:00.000Z","2023-12-17T20:00:00.000Z","10618"
"2023-12-17T20:00:00.000Z","2023-12-17T20:15:00.000Z","10496"
"2023-12-17T20:15:00.000Z","2023-12-17T20:30:00.000Z","10866"
"2023-12-17T20:30:00.000Z","2023-12-17T20:45:00.000Z","10890"
"2023-12-17T20:45:00.000Z","2023-12-17T21:00:00.000Z","10883"
"2023-12-17T21:00:00.000Z","2023-12-17T21:15:00.000Z","10789"
"2023-12-17T21:15:00.000Z","2023-12-17T21:30:00.000Z","10831"
"2023-12-17T21:30:00.000Z","2023-12-17T21:45:00.000Z","10804"
"2023-12-17T21:45:00.000Z","2023-12-17T22:00:00.000Z","10639"
"2023-12-17T22:00:00.000Z","2023-12-17T22:15:00.000Z","10485"
"2023-12-17T22:15:00.000Z","2023-12-17T22:30:00.000Z","10448"
"2023-12-17T22:30:00.000Z","2023-12-17T22:45:00.000Z","10319"
"2023-12-17T22:45:00.000Z","2023-12-17T23:00:00.000Z","10283"
"2023-12-17T23:00:00.000Z","2023-12-17T23:15:00.000Z","10187"
"2023-12-17T23:15:00.000Z","2023-12-17T23:30:00.000Z","10143"
"2023-12-17T23:30:00.000Z","2023-12-17T23:45:00.000Z","10099"
"2023-12-17T23:45:00.000Z","2023-12-18T00:00:00.000Z","10007"
"2023-12-18T00:00:00.000Z","2023-12-18T00:15:00.000Z","10074"
"2023-12-18T00:15:00.000Z","2023-12-18T00:30:00.000Z","9856"
"2023-12-18T00:30:00.000Z","2023-12-18T00:45:00.000Z","9900"
"2023-12-18T00:45:00.000Z","2023-12-18T01:00:00.000Z","9868"
"2023-12-18T01:00:00.000Z","2023-12-18T01:15:00.000Z","9872"
"2023-12-18T01:15:00.000Z","2023-12-18T01:30:00.000Z","9764"
"2023-12-18T01:30:00.000Z","2023-12-18T01:45:00.000Z","9903"
"2023-12-18T01:45:00.000Z","2023-12-18T02:00:00.000Z","9830"
"2023-12-18T02:00:00.000Z","2023-12-18T02:15:00.000Z","9858"
"2023-12-18T02:15:00.000Z","2023-12-18T02:30:00.000Z","9855"
"2023-12-18T02:30:00.000Z","2023-12-18T02:45:00.000Z","9794"
"2023-12-18T02:45:00.000Z","2023-12-18T03:00:00.000Z","9867"
"2023-12-18T03:00:00.000Z","2023-12-18T03:15:00.000Z","9814"
"2023-12-18T03:15:00.000Z","2023-12-18T03:30:00.000Z","10107"
"2023-12-18T03:30:00.000Z","2023-12-18T03:45:00.000Z","10070"
"2023-12-18T03:45:00.000Z","2023-12-18T04:00:00.000Z","10204"
"2023-12-18T04:00:00.000Z","2023-12-18T04:15:00.000Z","10375"
"2023-12-18T04:15:00.000Z","2023-12-18T04:30:00.000Z","10730"
"2023-12-18T04:30:00.000Z","2023-12-18T04:45:00.000Z","10855"
"2023-12-18T04:45:00.000Z","2023-12-18T05:00:00.000Z","11080"
"2023-12-18T05:00:00.000Z","2023-12-18T05:15:00.000Z","11174"
"2023-12-18T05:15:00.000Z","2023-12-18T05:30:00.000Z","11389"
"2023-12-18T05:30:00.000Z","2023-12-18T05:45:00.000Z","11364"
"2023-12-18T05:45:00.000Z","2023-12-18T06:00:00.000Z","11403"
"2023-12-18T06:00:00.000Z","2023-12-18T06:15:00.000Z","11458"
"2023-12-18T06:15:00.000Z","2023-12-18T06:30:00.000Z","11554"
"2023-12-18T06:30:00.000Z","2023-12-18T06:45:00.000Z","11692"
"2023-12-18T06:45:00.000Z","2023-12-18T07:00:00.000Z","11810"
"2023-12-18T07:00:00.000Z","2023-12-18T07:15:00.000Z","11637"
"2023-12-18T07:15:00.000Z","2023-12-18T07:30:00.000Z","11602"
"2023-12-18T07:30:00.000Z","2023-12-18T07:45:00.000Z","11587"
"2023-12-18T07:45:00.000Z","2023-12-18T08:00:00.000Z","11537"
"2023-12-18T08:00:00.000Z","2023-12-18T08:15:00.000Z","11522"
"2023-12-18T08:15:00.000Z","2023-12-18T08:30:00.000Z","11407"
"2023-12-18T08:30:00.000Z","2023-12-18T08:45:00.000Z","11566"
"2023-12-18T08:45:00.000Z","2023-12-18T09:00:00.000Z","11537"
"2023-12-18T09:00:00.000Z","2023-12-18T09:15:00.000Z","11564"
"2023-12-18T09:15:00.000Z","2023-12-18T09:30:00.000Z","11497"
